,interaction_group,celltype_group,scaled_means,pvals,x_means,y_means,x_stroke,neglog10p,significant,is_integrin,directionality,classification
CPI-SS0F1E79A03---WNT5A-SFRP1---CM-PR,WNT5A-SFRP1,CM-PR,0.9294377067254685,1.0,0.9294377067254685,,0.0,0.0,no,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS007AA9FDE---DLK1-NOTCH3---CM-PR,DLK1-NOTCH3,CM-PR,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS0D37C7C70---DLK1-NOTCH4---CM-PR,DLK1-NOTCH4,CM-PR,0.017437452615617893,1.0,0.017437452615617893,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS07361522F---PGF-FLT1---CM-PR,PGF-FLT1,CM-PR,0.051630434782608696,1.0,0.051630434782608696,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0B9B3870A---VEGFA-FLT1---CM-PR,VEGFA-FLT1,CM-PR,0.24116847826086957,0.001,,0.24116847826086957,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SS04C672963---ESAM-ESAM---CM-PR,ESAM-ESAM,CM-PR,,1.0,,,1.0,0.0,no,False,Adhesion-Adhesion,
CPI-SS0B70EB09E---PDGFA-PDGFRA---CM-PR,PDGFA-PDGFRA,CM-PR,0.3302872062663185,1.0,0.3302872062663185,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Platelet-derived growth factor
CPI-SS0D8632EB4---EDN1-EDNRA---CM-PR,EDN1-EDNRA,CM-PR,0.7283950617283951,1.0,0.7283950617283951,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Endothelin
CPI-SS0B99F22A2---JAG1-NOTCH3---CM-PR,JAG1-NOTCH3,CM-PR,0.2389006342494715,0.001,,0.2389006342494715,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Notch
CPI-SC0AFC650CD---VEGFA-FLT1-complex---CM-PR,VEGFA-FLT1-complex,CM-PR,0.30451127819548873,1.0,0.30451127819548873,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SS0C03F7CDC---VEGFA-KDR---CM-PR,VEGFA-KDR,CM-PR,0.30451127819548873,1.0,0.30451127819548873,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SC0B51DC960---PGF-FLT1-complex---CM-PR,PGF-FLT1-complex,CM-PR,0.032288698955365625,1.0,0.032288698955365625,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS0A28DCA72---CXCL12-CXCR4---CM-PR,CXCL12-CXCR4,CM-PR,0.24776500638569604,1.0,0.24776500638569604,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Chemokines
CPI-SS0837E9F59---JAG1-NOTCH4---CM-PR,JAG1-NOTCH4,CM-PR,0.19883040935672514,1.0,0.19883040935672514,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS087E0E3FB---EFNB2-EPHA4---CM-PR,EFNB2-EPHA4,CM-PR,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS05ABE6795---EFNB2-EPHB6---CM-PR,EFNB2-EPHB6,CM-PR,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS043E22BF5---VEGFA-NRP1---CM-PR,VEGFA-NRP1,CM-PR,0.6503496503496504,0.001,,0.6503496503496504,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SS046F8AD8B---VEGFA-NRP2---CM-PR,VEGFA-NRP2,CM-PR,0.7083993660855784,0.001,,0.7083993660855784,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Vascular endothelial growth factor
CPI-SS034083FFA---SEMA3A-NRP1---CM-PR,SEMA3A-NRP1,CM-PR,0.41783216783216787,0.001,,0.41783216783216787,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Semaphorin
CPI-SS01790830C---PGF-NRP1---CM-PR,PGF-NRP1,CM-PR,0.1628721541155867,1.0,0.1628721541155867,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS065D9259F---PGF-NRP2---CM-PR,PGF-NRP2,CM-PR,0.26666666666666666,1.0,0.26666666666666666,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Placenta growth factor
CPI-SS058209EC7---F2-F2R---CM-PR,F2-F2R,CM-PR,0.26708074534161486,1.0,0.26708074534161486,,0.0,0.0,no,False,Ligand-Receptor,Adhesion by Prothrombin
CPI-SS0CCB5F46B---NLGN4Y-NRXN1---CM-PR,NLGN4Y-NRXN1,CM-PR,0.8192090395480226,1.0,0.8192090395480226,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Neuroligin
CPI-CS0406B0B69---Cholesterol-byLIPA-RORA---CM-PR,Cholesterol-byLIPA-RORA,CM-PR,,1.0,,,1.0,0.0,no,False,Ligand-Receptor,Signaling by Cholesterol
CPI-SS0263EFDDF---JAG2-NOTCH3---CM-PR,JAG2-NOTCH3,CM-PR,0.5174129353233831,1.0,0.5174129353233831,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS052119104---AREG-EGFR---CM-PR,AREG-EGFR,CM-PR,0.7242524916943521,1.0,0.7242524916943521,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Epidermal growth factor
CPI-SS0C70ADA28---EFNA5-EPHA3---CM-PR,EFNA5-EPHA3,CM-PR,0.6462585034013606,1.0,0.6462585034013606,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS0FC01B947---EFNA5-EPHA4---CM-PR,EFNA5-EPHA4,CM-PR,0.7130434782608696,1.0,0.7130434782608696,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Ephrin
CPI-SS007954822---WNT5A-FRZB---CM-PR,WNT5A-FRZB,CM-PR,0.5911949685534591,1.0,0.5911949685534591,,0.0,0.0,no,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS0BE3D537D---CDH7-CDH7---CM-PR,CDH7-CDH7,CM-PR,0.5164609053497943,1.0,0.5164609053497943,,0.0,0.0,no,False,Adhesion-Adhesion,Adhesion by Cadherin
CPI-SS08BFFB96E---FLRT3-ADGRL2---CM-PR,FLRT3-ADGRL2,CM-PR,0.5645569620253165,1.0,0.5645569620253165,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Fibronectin
CPI-SS021718DBF---TENM2-ADGRL2---CM-PR,TENM2-ADGRL2,CM-PR,0.7459807073954985,1.0,0.7459807073954985,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Teneurin
CPI-SS075F456AF---TENM3-ADGRL2---CM-PR,TENM3-ADGRL2,CM-PR,0.6259351620947631,1.0,0.6259351620947631,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Teneurin
CPI-SS0F1E79A03---WNT5A-SFRP1---EN-PR,WNT5A-SFRP1,EN-PR,0.9724366041896362,0.001,,0.9724366041896362,1.0,3.0,yes,False,Ligand-Ligand,Signaling by WNT inhibition
CPI-SS007AA9FDE---DLK1-NOTCH3---EN-PR,DLK1-NOTCH3,EN-PR,0.03238242097147262,0.84,0.03238242097147262,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS0D37C7C70---DLK1-NOTCH4---EN-PR,DLK1-NOTCH4,EN-PR,0.04852160727824109,1.0,0.04852160727824109,,0.0,0.0,no,False,Ligand-Receptor,Signaling by Notch
CPI-SS07361522F---PGF-FLT1---EN-PR,PGF-FLT1,EN-PR,0.24796195652173908,0.001,,0.24796195652173908,1.0,3.0,yes,False,Ligand-Receptor,Signaling by Placenta growth factor
